sku,breadcrumbs,product_title,brand,brand_code,long_description,feature_bullets,specifications,image_keys,sizing_guide,occasion_code,fashion_department_code,aug_reality_ios_ae,product_rating,reviews,offer_code,estimated_delivery_city,is_collection_eligible,payments,variants,attachments,plp_specifications,groups,fbt_offers,rich_content,buying_options,product_badges,category_code,shipping_banner_details
N44696673A,"[{'name': 'Sports, Fitness & Outdoors', 'code': 'sports-and-outdoors'}, {'name': 'Exercise & Fitness', 'code': 'sports-and-outdoors/exercise-and-fitness'}, {'name': 'Yoga', 'code': 'sports-and-outdoors/exercise-and-fitness/yoga-16328'}, {'name': 'Yoga Belts', 'code': 'sports-and-outdoors/exercise-and-fitness/yoga-16328/yoga-belts'}]",3-Piece Strength Latex Strap Set,Athletiq,athletiq,"<p>About Athletiq</p>
<p><span style='font-size:11pt;font-family:Calibri,sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;'>A home-grown sportswear brand to keep you comfortable and look your best while you work hard at the gym. A blend of athleisure and casual wear, Athletiq products range from fashion to sports goods, with highest quality you can trust. Gear up for your next work-out session with confidence and style as you select your favorites from the wide range available with this brand.</span></p><p><span style=""font-weight: 400;""><br />Made for those who wish to perfect the athleisure look, this brand brings to you casual and performance clothing with a sporty look. Every trendsetter&rsquo;s choice, Athletiq is the ideal blend of fashion and comfort. Select from the wide range of biker shorts to lightweight jackets, casual tees, and everyday joggers.</span></p>
<p>&nbsp;</p>
<p><span style=""font-weight: 400;"">Constructed with seamless technology and lightweight, stretchable fabric these products are what you need to make your workouts more comfortable.</span></p>
<p>&nbsp;</p>
<p><span style=""font-weight: 400;"">Features: Seamless construction prevents chafing. Stretchable jacquard fabric allows easy 360 degree movement</span></p>","['Tranning band', 'Hip band', 'Stretching band']","[{'name': 'Colour Name', 'code': 'colour_name', 'value': 'Pink/Green/Blue'}, {'name': 'Country of Origin', 'code': 'country_of_origin', 'value': 'China'}, {'name': 'Department', 'code': 'department', 'value': 'Unisex'}, {'name': 'Material', 'code': 'material', 'value': 'Latex'}, {'name': 'Model Name', 'code': 'model_name', 'value': 'latex strap'}, {'name': 'Model Number', 'code': 'model_number', 'value': 'latex strap Rbl1'}, {'name': 'Item Qty', 'code': 'number_of_pieces', 'value': '3'}, {'name': 'Product Height', 'code': 'product_height', 'value': '2.4 cm'}, {'name': 'Product Length', 'code': 'product_length', 'value': '7.6 cm'}, {'name': 'Product Weight', 'code': 'product_weight', 'value': '0.08 kg'}, {'name': 'Product Width/Depth', 'code': 'product_width_depth', 'value': '17.7 cm'}, {'name': 'Sport Type', 'code': 'sport_type', 'value': 'Yoga'}, {'name': ""What's In The Box"", 'code': 'whats_in_the_box', 'value': '3x Latex Strap'}]","['v1626603609/N44696673A_1', 'v1626603610/N44696673A_5', 'v1626603610/N44696673A_2', 'v1626603609/N44696673A_3', 'v1626603610/N44696673A_4']",,,,,"{'value': 4.7, 'count': 52}","{'comments': {'ar': {'count': 9, 'reviews': [{'comment': 'اخذتها شكلها لا بأس به لكن بس خايفه تنقطع ف الأفضل تاخذون قماش مو بلاستيك', 'displayName': 'anonymous', 'isVerifiedPurchase': True, 'rating': 4, 'title': 'جيدة افضل الموجود', 'updatedAt': '2022-10-07T05:25:04Z'}, {'comment': 'حلوين وتجي ثلاثة مع بعض وسعرهم ممتاز', 'displayName': 'نورة أ.', 'isVerifiedPurchase': True, 'rating': 3, 'title': 'حوين', 'updatedAt': '2022-10-02T13:09:46Z'}, {'comment': 'قويه مرا', 'displayName': 'anonymous', 'isVerifiedPurchase': True, 'rating': 4, 'title': None, 'updatedAt': '2022-03-26T14:37:10Z'}, {'comment': 'رهيبه', 'displayName': 'anonymous', 'isVerifiedPurchase': True, 'rating': 5, 'title': None, 'updatedAt': '2022-03-08T07:52:25Z'}, {'comment': 'ممتاز', 'displayName': 'Alyiah A.', 'isVerifiedPurchase': True, 'rating': 5, 'title': None, 'updatedAt': '2022-01-30T16:27:53Z'}]}, 'en': {'count': 1, 'reviews': [{'comment': '10/10!\nReally good resistance for each band, the con is that it smells bad lol.', 'displayName': 'Ra Sa', 'isVerifiedPurchase': True, 'rating': 5, 'title': None, 'updatedAt': '2022-05-06T18:02:32Z'}]}, 'xx': {'count': 10, 'reviews': [{'comment': 'اخذتها شكلها لا بأس به لكن بس خايفه تنقطع ف الأفضل تاخذون قماش مو بلاستيك', 'displayName': 'anonymous', 'isVerifiedPurchase': True, 'rating': 4, 'title': 'جيدة افضل الموجود', 'updatedAt': '2022-10-07T05:25:04Z'}, {'comment': 'حلوين وتجي ثلاثة مع بعض وسعرهم ممتاز', 'displayName': 'نورة أ.', 'isVerifiedPurchase': True, 'rating': 3, 'title': 'حوين', 'updatedAt': '2022-10-02T13:09:46Z'}, {'comment': '10/10!\nReally good resistance for each band, the con is that it smells bad lol.', 'displayName': 'Ra Sa', 'isVerifiedPurchase': True, 'rating': 5, 'title': None, 'updatedAt': '2022-05-06T18:02:32Z'}, {'comment': 'قويه مرا', 'displayName': 'anonymous', 'isVerifiedPurchase': True, 'rating': 4, 'title': None, 'updatedAt': '2022-03-26T14:37:10Z'}, {'comment': 'رهيبه', 'displayName': 'anonymous', 'isVerifiedPurchase': True, 'rating': 5, 'title': None, 'updatedAt': '2022-03-08T07:52:25Z'}]}}, 'summary': {'averageRating': 4.7, 'breakdown': [{'commentCount': 0, 'count': 2, 'rating': 2}, {'commentCount': 2, 'count': 7, 'rating': 4}, {'commentCount': 1, 'count': 2, 'rating': 3}, {'commentCount': 7, 'count': 41, 'rating': 5}], 'commentCount': 10, 'ratingCount': 52}}",f9d5fe95ebda31dc,1,True,['tabby'],"[{'sku': 'N44696673A', 'variant': '', 'offers': [{'offer_code': 'f9d5fe95ebda31dc', 'sku': 'N44696673A', 'sku_config': 'N44696673A', 'url': '3-piece-strength-latex-strap-set', 'stock': 5, 'stock_minimum_quantity': 1, 'price': 29, 'is_buyable': True, 'sale_price': 17, 'is_returnable': True, 'note': None, 'plp_specifications': '{""Material"":""Latex""}', 'id_product_fulltype': 5583, 'authentic_seller': False, 'offer_stock_net': 118, 'estimated_delivery': '<highlight>Two Days Delivery.</highlight>', 'delivery_icon': '', 'estimated_delivery_date': '12-09-2022, 16:00:00', 'estimated_delivery_expires': '2022-12-08T03:00Z', 'flags': ['bestseller', 'fbn'], 'is_bestseller': True, 'filter_keys': '8,1858,2250,2631,2763,3015,3207,3581,3612,3670,4820,5289,5292,5624,5898,6075,6107,6318,6729,6963,7043,7475,7476,8075,8114,8204,8205,8445,9392,9621,9654,10481,10876,11103,2000864,2000977,2001054,2001117,2001640,2002007,2003136,2003137,2004105,2007080,2007106,2008137,2008213,2009055,2009680,2009686,2009733,2010752,2010905,2010983,2011094,2011258,2011479,2011786,2011811,2011892,2011894,2012065,2012288,2012892,2012934,2013229,2013916,2014026,2014409,2014670,2014760,2014871,2015260,2015290,2015621,2015905,2016043,2016645,2016922,2017601,2019898,2020333,2020351,2020940', 'emi_value': False, 'estimated_delivery_time_slot': '', 'shipping_preference': {'description': '<highlight>Want it tomorrow?</highlight> Select <b>Get It Tomorrow</b> on checkout within the next <b>3 hours 24 minutes<b>.', 'code': ''}, 'store_name': 'noon Brands', 'store_code': 'p-9401', 'seller_ratings': [], 'partner_ratings': [{'value': 4.1, 'color': '#F2994A', 'count': 26692, 'type': 'star', 'title': 'Seller Reviews', 'rating_type': 'seller_reviews'}], 'partner_ratings_modal': [{'icon': 'https://a.nooncdn.com/nr/seller_scores/scorecalculate.png', 'title': 'How are the scores calculated?', 'description': 'A seller must receive a minimum number of orders over the past 3 months to be rated.'}, {'icon': 'https://a.nooncdn.com/nr/seller_scores/customerRatings.png', 'title': 'What is Seller Reviews?', 'description': 'Customers who purchased from this seller can leave a rating. This is calculated by getting the average of the total number of ratings. A seller with a five star rating is a top rated seller.'}], 'partner_code': 'p-9401', 'partner_ratings_sellerlab': {'as_described_rate': 80, 'in_stock_rate': 0, 'num_of_rating': 26692, 'positive_seller_rating': 74, 'partner_rating': 4.1, 'badges': [{'title': 'Low Return Seller', 'icon': 'https://z.nooncdn.com/nr/seller_badges/badge_low_returns_seller.png'}, {'title': 'Great Recent Rating', 'icon': 'https://z.nooncdn.com/nr/seller_badges/badge_great_recent_rating.png'}], 'metrics': [{'title': 'Product as Described', 'value': 80, 'color': '#FCA54D'}]}, 'assets': {'logo': 'https://p.nooncdn.com/reviews-partners/partner_assets/9401/logo_ae_1654524767.8332443.jpg'}, 'foupon_message': None, 'shipping_fee_message': '', 'warranty': '', 'cobrand_cashback_description': {'message': ""<b>Earn 5%</b> cashback with the Mashreq Noon VIP Credit Card. <a href='/mashreq-card-pdp'><b>Apply now</b></a>"", 'show_cobrand_icon': True}, 'payments': ['tabby']}]}]",{},{'Material': 'Latex'},"[{'name': 'Color', 'code': 'color', 'options': [{'name': 'Pink/Red', 'sku': 'N39508865A', 'is_available': 1, 'url': '5-piece-yoga-resistance-band-with-pouch', 'offer_code': 'e26758d869260e5a', 'image_key': 'v1628420049/N39508865A_1'}, {'name': 'Red/Yellow/Green', 'sku': 'N39508866A', 'is_available': 0, 'url': '5-piece-yoga-resistance-nylon-band-with-pouch', 'offer_code': 'a34d60cc815816cf', 'image_key': 'v1646913439/N39508866A_1'}, {'name': 'Pink/Green/Blue', 'sku': 'N44696673A', 'is_available': 1, 'url': '3-piece-strength-latex-strap-set', 'offer_code': 'f9d5fe95ebda31dc', 'image_key': 'v1626603609/N44696673A_1'}]}]","[{'title': 'Stretching Resistance Band S', 'sku': 'N44696670A', 'image_key': 'v1649343405/N44696670A_1', 'url': 'stretching-resistance-band-s', 'offer_code': 'e615bb5a46004b7f', 'price': 15, 'sale_price': 10, 'score': 0.0013185150151705516, 'flags': ['fbn']}, {'title': 'Anti-Tear Exercise Mat With Carrying Strap 60x10cm', 'sku': 'N20034893A', 'image_key': 'v1666350844/N20034893A_1', 'url': 'anti-tear-exercise-mat-with-carrying-strap-60x10cm', 'offer_code': 'e6e6078c4a6c25ed', 'price': 239, 'sale_price': 20.95, 'score': 0.00037447534019289066, 'flags': ['marketplace']}, {'title': 'Peeling Solution Serum Red 30ml', 'sku': 'N26595800A', 'image_key': 'v1667203247/N26595800A_1', 'url': 'peeling-solution-serum-red-30ml', 'offer_code': 'eab71f86cd58128b', 'price': 72, 'sale_price': 43, 'score': 3.578388489907428e-05, 'flags': ['fbn', 'bestseller', 'quick_atc']}]",[],[],,sports-and-outdoors,"{'fbn': [], 'marketplace': ['Free shipping is applicable on noon express orders over 100 AED. 10 AED shipping fee will be applied at checkout when the order value is less than 100 AED.', '10 AED shipping fee will be applied per seller on all market items.', '10 AED shipping fee will be applied on market items per seller if your order includes both noon express & market items.', 'Shipping fee will be applied on bulky items.']}"
